Test Number,Round Number,Word,Match?,User Response,Reaction Time,Correct,Timestamp
1,2,GREEN,True,True,0.8119456768035889,True,2025-03-12T15:44:22.842839
1,2,BLUE,True,True,0.6271529197692871,True,2025-03-12T15:44:23.755422
1,2,GREEN,True,True,0.6267664432525635,True,2025-03-12T15:44:24.482795
1,2,RED,False,False,0.9644086360931396,True,2025-03-12T15:44:25.210559
1,2,BLUE,True,True,1.3727338314056396,True,2025-03-12T15:44:26.274060
1,2,GREEN,True,True,0.739548921585083,True,2025-03-12T15:44:27.746309
1,2,GREEN,True,True,0.7550928592681885,True,2025-03-12T15:44:28.586873
1,2,GREEN,False,False,0.7638862133026123,True,2025-03-12T15:44:29.442236
1,2,YELLOW,True,False,0.6997828483581543,False,2025-03-12T15:44:30.306488
1,2,BLUE,False,False,1.1627821922302246,True,2025-03-12T15:44:31.106659
1,2,GREEN,False,False,1.4047527313232422,True,2025-03-12T15:44:32.370799
1,2,RED,False,False,1.0519087314605713,True,2025-03-12T15:44:33.874186
1,2,GREEN,False,False,0.8033897876739502,True,2025-03-12T15:44:35.026214
1,2,GREEN,True,True,0.5876765251159668,True,2025-03-12T15:44:35.930386
1,2,BLUE,True,True,0.6442224979400635,True,2025-03-12T15:44:36.618216
1,3,RED,False,False,1.1460349559783936,True,2025-03-12T15:44:39.364593
1,3,GREEN,False,False,0.9004030227661133,True,2025-03-12T15:44:40.610525
1,3,RED,False,False,0.6437911987304688,True,2025-03-12T15:44:41.610473
1,3,YELLOW,False,False,0.7159938812255859,True,2025-03-12T15:44:42.354745
1,3,RED,False,False,0.6920068264007568,True,2025-03-12T15:44:43.170175
1,3,BLUE,False,False,0.7555489540100098,True,2025-03-12T15:44:43.962721
1,3,YELLOW,True,True,0.5965619087219238,True,2025-03-12T15:44:44.818149
1,3,GREEN,False,False,0.66023850440979,True,2025-03-12T15:44:45.514173
1,3,YELLOW,False,False,0.7005689144134521,True,2025-03-12T15:44:46.274115
1,3,GREEN,False,False,0.7480618953704834,True,2025-03-12T15:44:47.074181
1,3,RED,False,False,0.6117880344390869,True,2025-03-12T15:44:47.922660
1,3,BLUE,False,False,0.635368824005127,True,2025-03-12T15:44:48.634211
1,3,RED,False,False,0.6765828132629395,True,2025-03-12T15:44:49.370125
1,3,YELLOW,False,False,0.6919405460357666,True,2025-03-12T15:44:50.146138
1,3,BLUE,False,False,0.6350715160369873,True,2025-03-12T15:44:50.937948
1,3,BLUE,True,True,0.5315568447113037,True,2025-03-12T15:44:51.674711
1,3,RED,False,False,0.5314886569976807,True,2025-03-12T15:44:52.306489
1,3,GREEN,False,False,1.3638365268707275,True,2025-03-12T15:44:52.938088
1,3,RED,True,False,0.5322668552398682,False,2025-03-12T15:44:54.402417
1,3,RED,False,False,0.9878988265991211,True,2025-03-12T15:44:55.034630
1,4,GREEN,True,True,1.752993106842041,True,2025-03-12T15:44:58.124748
1,4,RED,True,True,0.995753288269043,True,2025-03-12T15:44:59.978150
1,4,BLUE,True,True,0.46797776222229004,True,2025-03-12T15:45:01.074610
1,4,YELLOW,True,True,0.4996676445007324,True,2025-03-12T15:45:01.642591
1,4,YELLOW,True,True,0.707329511642456,True,2025-03-12T15:45:02.242536
1,4,BLUE,True,True,0.6832385063171387,True,2025-03-12T15:45:03.050873
1,4,BLUE,True,True,0.4118471145629883,True,2025-03-12T15:45:03.834179
1,4,RED,True,True,0.8198258876800537,True,2025-03-12T15:45:04.346059
1,4,GREEN,True,True,0.5714733600616455,True,2025-03-12T15:45:05.266642
1,4,YELLOW,True,True,0.6030492782592773,True,2025-03-12T15:45:05.938671
1,4,YELLOW,True,True,0.3561215400695801,True,2025-03-12T15:45:06.642208
1,4,GREEN,True,True,0.8284897804260254,True,2025-03-12T15:45:07.098045
1,4,GREEN,True,True,0.40279603004455566,True,2025-03-12T15:45:08.026022
1,4,GREEN,True,True,0.6998798847198486,True,2025-03-12T15:45:08.530007
1,4,RED,True,True,1.843824863433838,True,2025-03-12T15:45:09.330033
1,4,GREEN,True,True,0.9311926364898682,True,2025-03-12T15:45:11.274603
1,4,YELLOW,True,True,0.6196904182434082,True,2025-03-12T15:45:12.306394
1,4,YELLOW,True,True,0.3243274688720703,True,2025-03-12T15:45:13.026226
1,4,YELLOW,True,True,0.45258092880249023,True,2025-03-12T15:45:13.450036
1,4,GREEN,True,True,1.027653455734253,True,2025-03-12T15:45:14.002882
1,5,BLUE,True,True,0.6659083366394043,True,2025-03-12T15:45:17.132477
1,5,YELLOW,False,False,0.5469322204589844,True,2025-03-12T15:45:17.897934
1,5,YELLOW,True,True,0.8759753704071045,True,2025-03-12T15:45:18.545769
1,5,BLUE,True,True,0.6991491317749023,True,2025-03-12T15:45:19.522844
1,5,YELLOW,False,False,0.6037900447845459,True,2025-03-12T15:45:20.322506
1,5,RED,True,True,0.714897632598877,True,2025-03-12T15:45:21.025908
1,5,YELLOW,True,True,0.7154591083526611,True,2025-03-12T15:45:21.842366
1,5,GREEN,True,True,0.5876407623291016,True,2025-03-12T15:45:22.658004
1,5,BLUE,True,True,0.5479621887207031,True,2025-03-12T15:45:23.345990
1,5,RED,True,True,0.5632319450378418,True,2025-03-12T15:45:23.994540
1,5,RED,True,True,0.4996623992919922,True,2025-03-12T15:45:24.658692
1,5,BLUE,True,True,0.5470373630523682,True,2025-03-12T15:45:25.258805
1,5,RED,False,False,0.5715892314910889,True,2025-03-12T15:45:25.905894
1,5,GREEN,True,True,0.6117687225341797,True,2025-03-12T15:45:26.578816
1,5,GREEN,True,True,0.5710444450378418,True,2025-03-12T15:45:27.290273
1,5,YELLOW,True,True,0.6118998527526855,True,2025-03-12T15:45:27.962369
1,5,GREEN,False,False,0.6995046138763428,True,2025-03-12T15:45:28.674229
1,5,YELLOW,False,True,0.6834530830383301,False,2025-03-12T15:45:29.474426
1,5,BLUE,True,True,1.571103811264038,True,2025-03-12T15:45:30.257956
1,5,GREEN,True,True,0.867379903793335,True,2025-03-12T15:45:31.930005
2,1,YELLOW,True,True,0.7910339832305908,True,2025-03-12T15:50:38.405781
2,1,BLUE,True,True,0.4258112907409668,True,2025-03-12T15:50:39.298032
2,1,BLUE,True,True,0.6269981861114502,True,2025-03-12T15:50:39.825033
2,1,BLUE,True,True,0.9081435203552246,True,2025-03-12T15:50:40.552522
2,1,BLUE,False,False,0.9798452854156494,True,2025-03-12T15:50:41.560633
2,1,RED,False,False,0.5790591239929199,True,2025-03-12T15:50:42.640186
2,1,RED,False,False,0.6436057090759277,True,2025-03-12T15:50:43.320492
2,1,RED,True,True,0.4754321575164795,True,2025-03-12T15:50:44.064988
2,1,YELLOW,True,False,0.6436507701873779,False,2025-03-12T15:50:44.640360
2,1,BLUE,True,True,1.2274601459503174,True,2025-03-12T15:50:45.384228
2,1,YELLOW,True,True,0.667572021484375,True,2025-03-12T15:50:46.712554
2,1,RED,True,True,0.7314136028289795,True,2025-03-12T15:50:47.480423
2,1,BLUE,True,True,0.48323678970336914,True,2025-03-12T15:50:48.312559
2,1,RED,True,True,0.6037328243255615,True,2025-03-12T15:50:48.896688
2,1,BLUE,False,False,0.8520636558532715,True,2025-03-12T15:50:49.600480
2,1,YELLOW,False,False,1.1543877124786377,True,2025-03-12T15:50:50.552934
2,1,YELLOW,True,False,0.5147626399993896,False,2025-03-12T15:50:51.808928
2,1,GREEN,False,False,1.0592625141143799,True,2025-03-12T15:50:52.424940
2,1,RED,True,True,1.0193266868591309,True,2025-03-12T15:50:53.584964
2,1,GREEN,True,True,0.7393112182617188,True,2025-03-12T15:50:54.704055
2,2,YELLOW,True,True,1.0015370845794678,True,2025-03-12T15:50:57.546872
2,2,RED,True,True,0.6837859153747559,True,2025-03-12T15:50:58.648738
2,2,GREEN,True,True,0.7154669761657715,True,2025-03-12T15:50:59.432331
2,2,RED,True,True,1.227165699005127,True,2025-03-12T15:51:00.248837
2,2,RED,True,True,0.6353368759155273,True,2025-03-12T15:51:01.576893
2,2,GREEN,True,True,0.8598248958587646,True,2025-03-12T15:51:02.312432
2,2,RED,True,True,0.643425464630127,True,2025-03-12T15:51:03.272797
2,2,RED,True,True,0.39513587951660156,True,2025-03-12T15:51:04.016598
2,2,BLUE,True,True,0.5953176021575928,True,2025-03-12T15:51:04.512554
2,2,BLUE,True,True,0.41128110885620117,True,2025-03-12T15:51:05.208462
2,2,RED,True,True,0.7236480712890625,True,2025-03-12T15:51:05.720528
2,2,BLUE,True,True,0.531111478805542,True,2025-03-12T15:51:06.544394
2,2,BLUE,True,True,0.3955118656158447,True,2025-03-12T15:51:07.176700
2,2,GREEN,True,True,0.6676006317138672,True,2025-03-12T15:51:07.672385
2,2,GREEN,True,True,0.62679123878479,True,2025-03-12T15:51:08.440402
2,2,BLUE,True,True,0.7549071311950684,True,2025-03-12T15:51:09.168891
2,2,YELLOW,True,True,0.6519021987915039,True,2025-03-12T15:51:10.024331
2,2,YELLOW,True,True,0.395510196685791,True,2025-03-12T15:51:10.776627
2,2,BLUE,True,True,0.5552208423614502,True,2025-03-12T15:51:11.272458
2,2,BLUE,True,True,0.41880059242248535,True,2025-03-12T15:51:11.928778
2,3,YELLOW,True,True,0.6488609313964844,True,2025-03-12T15:51:14.450402
2,3,YELLOW,True,True,0.4349062442779541,True,2025-03-12T15:51:15.200698
2,3,RED,True,True,0.6433236598968506,True,2025-03-12T15:51:15.736505
2,3,BLUE,True,True,0.5710175037384033,True,2025-03-12T15:51:16.480103
2,3,RED,True,True,0.5637876987457275,True,2025-03-12T15:51:17.152344
2,3,YELLOW,True,True,0.4595620632171631,True,2025-03-12T15:51:17.816241
2,3,RED,True,True,0.6594803333282471,True,2025-03-12T15:51:18.376215
2,3,GREEN,True,True,0.5633461475372314,True,2025-03-12T15:51:19.136502
2,3,RED,True,True,0.5237340927124023,True,2025-03-12T15:51:19.800287
2,3,RED,True,True,0.467374324798584,True,2025-03-12T15:51:20.424767
2,3,BLUE,True,True,0.9543614387512207,True,2025-03-12T15:51:20.992566
2,3,GREEN,True,True,0.48345446586608887,True,2025-03-12T15:51:22.048636
2,3,BLUE,True,True,0.44368410110473633,True,2025-03-12T15:51:22.632251
2,3,RED,True,True,0.6999385356903076,True,2025-03-12T15:51:23.176178
2,3,GREEN,True,True,0.4678947925567627,True,2025-03-12T15:51:23.976226
2,3,YELLOW,True,True,0.6430237293243408,True,2025-03-12T15:51:24.544016
2,3,GREEN,True,True,0.6996593475341797,True,2025-03-12T15:51:25.288750
2,3,RED,True,True,0.6032998561859131,True,2025-03-12T15:51:26.088789
2,3,GREEN,True,True,0.5394954681396484,True,2025-03-12T15:51:26.792180
2,3,YELLOW,True,True,0.5556619167327881,True,2025-03-12T15:51:27.432634
2,4,YELLOW,False,False,1.0569627285003662,True,2025-03-12T15:51:30.090389
2,4,YELLOW,False,False,0.731478214263916,True,2025-03-12T15:51:31.248693
2,4,GREEN,False,False,0.7627360820770264,True,2025-03-12T15:51:32.080769
2,4,BLUE,False,False,0.9393970966339111,True,2025-03-12T15:51:32.944020
2,4,YELLOW,False,False,0.9875802993774414,True,2025-03-12T15:51:33.984246
2,4,RED,False,False,0.875208854675293,True,2025-03-12T15:51:35.072196
2,4,BLUE,False,False,0.7075908184051514,True,2025-03-12T15:51:36.047816
2,4,GREEN,False,False,0.8508884906768799,True,2025-03-12T15:51:36.856769
2,4,BLUE,False,False,1.0111308097839355,True,2025-03-12T15:51:37.808627
2,4,RED,False,False,0.5233449935913086,True,2025-03-12T15:51:38.920676
2,4,GREEN,False,False,0.523707389831543,True,2025-03-12T15:51:39.544455
2,4,GREEN,False,False,0.5227222442626953,True,2025-03-12T15:51:40.168688
2,4,RED,True,False,0.5148429870605469,False,2025-03-12T15:51:40.792708
2,4,BLUE,False,False,1.5390019416809082,True,2025-03-12T15:51:41.408628
2,4,YELLOW,False,False,0.9144668579101562,True,2025-03-12T15:51:43.048321
2,4,BLUE,False,False,0.6435761451721191,True,2025-03-12T15:51:44.064623
2,4,YELLOW,False,False,0.4995107650756836,True,2025-03-12T15:51:44.808697
2,4,BLUE,True,True,0.6518208980560303,True,2025-03-12T15:51:45.407762
2,4,YELLOW,False,False,0.6426515579223633,True,2025-03-12T15:51:46.160542
2,4,GREEN,False,False,0.8359580039978027,True,2025-03-12T15:51:46.904197
2,5,YELLOW,False,False,1.1929433345794678,True,2025-03-12T15:51:49.842406
2,5,RED,False,False,0.5802087783813477,True,2025-03-12T15:51:51.136003
2,5,GREEN,False,False,0.659339427947998,True,2025-03-12T15:51:51.816334
2,5,YELLOW,False,False,0.5545599460601807,True,2025-03-12T15:51:52.576818
2,5,RED,False,False,0.6915895938873291,True,2025-03-12T15:51:53.232143
2,5,BLUE,False,False,0.6749265193939209,True,2025-03-12T15:51:54.024504
2,5,GREEN,False,False,0.6672794818878174,True,2025-03-12T15:51:54.800094
2,5,GREEN,False,False,0.7065773010253906,True,2025-03-12T15:51:55.568276
2,5,RED,True,True,0.7631924152374268,True,2025-03-12T15:51:56.376765
2,5,BLUE,False,False,0.6434898376464844,True,2025-03-12T15:51:57.240042
2,5,GREEN,False,False,0.6667094230651855,True,2025-03-12T15:51:57.983930
2,5,GREEN,False,False,0.6036109924316406,True,2025-03-12T15:51:58.751974
2,5,BLUE,False,False,0.7472536563873291,True,2025-03-12T15:51:59.456635
2,5,RED,False,False,0.715386152267456,True,2025-03-12T15:52:00.304035
2,5,GREEN,False,False,0.6593313217163086,True,2025-03-12T15:52:01.120025
2,5,GREEN,False,False,0.546698808670044,True,2025-03-12T15:52:01.880287
2,5,RED,False,False,0.6266908645629883,True,2025-03-12T15:52:02.528457
2,5,RED,False,False,0.5304608345031738,True,2025-03-12T15:52:03.256503
2,5,RED,False,False,0.5957260131835938,True,2025-03-12T15:52:03.887739
2,5,RED,False,False,0.6906836032867432,True,2025-03-12T15:52:04.584585
SUMMARY,Test 1,Accuracy: 97.00% (97/100),Duration: 92.27s
SUMMARY,Test 2,Accuracy: 97.00% (97/100),Duration: 88.97s
